artist,country,date_recorded,download_link,file_type,gender,is_duet,language,location,no_of_comments,no_of_followers,no_of_following,no_of_likes,no_of_recordings,no_of_views,recording_id,recording_link,song_title,user_avatar,user_group,user_name,days
Celine Dion,Arabia,2016-06-16,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/b76dd3c8c42b13e1c395d90a3956837f_1.mp3,mp3,,False,en,en,0,4,1,0,8,5,756099,https://www.redkaraoke.com/profile/endhaysandra/recordings/756099,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7838343_1.gif,2,endhaysandra,494
Celine Dion,USA,2014-07-23,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/9003b56e6883eaa7b095ec668519e164_1.mp3,mp3,man,False,en,en,0,476,111,0,1620,42,346067,https://www.redkaraoke.com/profile/Daveatty58/recordings/346067,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic1062915_5.gif,2,Daveatty58,1188
Celine Dion,USA,2014-04-24,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/7d231feb1ecbfedc40b25be62072be14_1.mp3,mp3,,False,en,en,0,0,0,0,3,51,310455,https://www.redkaraoke.com/profile/Eli711/recordings/310455,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,Eli711,1278
Celine Dion,USA,2016-03-23,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/44f022b110bdda9730dd5248dae2081f_1.mp4,vid,man,False,en,en,0,9,0,0,13,54,638687,https://www.redkaraoke.com/profile/hanoi1122/recordings/638687,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/hombrepequeno.jpg,2,hanoi1122,579
Celine Dion,USA,2016-04-13,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/dc4ed905cfad096ef8d0bf3e452fcdd6_1.mp4,vid,,False,en,en,0,1,1,0,22,2,668999,https://www.redkaraoke.com/profile/ladyloChill/recordings/668999,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,ladyloChill,558
Celine Dion,Latvia,2016-01-17,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/8348685bb613ee0ddddee702ded87971_1.mp4,vid,man,False,en,en,0,7,1,0,10,6,554741,https://www.redkaraoke.com/profile/nojukas/recordings/554741,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/hombrepequeno.jpg,2,nojukas,645
Celine Dion,Brazil,2016-02-13,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/2086feae74892b420f14b2130411e3b8_1.mp3,mp3,,False,en,en,0,3,3,0,5,4,585464,https://www.redkaraoke.com/profile/mcnathy2812/recordings/585464,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,mcnathy2812,618
Celine Dion,Indonesia,2016-04-23,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/72a47d0316373bf7ac235446b8da049d_1.mp4,vid,,False,en,en,0,2,0,0,3,6,682449,https://www.redkaraoke.com/profile/atrallin/recordings/682449,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,atrallin,548
Celine Dion,Colombia,2016-10-31,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/a47e421723006a0e64291497eddf2b44_1.mp3,mp3,woman,False,es,en,0,6,1,0,22,3,2146072,https://www.redkaraoke.com/profile/Sofiferi/recordings/2146072,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7910268_3.gif,2,Sofiferi,357
Celine Dion,Spain,2008-05-21,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/8aad092d92303e51cdacd8a2eda5c770_1.mp3,mp3,woman,False,es,en,0,0,0,0,4,117,174925,https://www.redkaraoke.com/profile/Afry/recordings/174925,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic48480_2.gif,2,Afry,3442
Celine Dion,Portugal,2015-12-17,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/563bf065f5c29d8d645659b257c406ab_1.mp3,mp3,,False,en,en,0,0,0,0,1,8,529087,https://www.redkaraoke.com/profile/joanacapao/recordings/529087,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic5871693_1.gif,2,joanacapao,676
Celine Dion,Ecuador,2010-06-16,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/da434ed5e40dba38bdab352e835b1432_1.mp3,mp3,woman,False,es,en,0,19,0,0,52,142,764587,https://www.redkaraoke.com/profile/Karen_besotauro/recordings/764587,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic493195_3.gif,2,Karen_besotauro,2686
Celine Dion,USA,2008-08-23,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/837c879532fc1e324e8a3ec52d1a8850_1.mp3,mp3,woman,False,en,en,0,1,0,0,2,170,3443,https://www.redkaraoke.com/profile/NicoleRaeNormandy/recordings/3443,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,NicoleRaeNormandy,3348
Celine Dion,USA,2016-04-11,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/98071f80519f85d1a793b2ea406791c5_1.mp3,mp3,,False,en,en,0,1,0,0,8,4,665575,https://www.redkaraoke.com/profile/that_dancer_syd/recordings/665575,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,that_dancer_syd,560
Celine Dion,Spain,2009-07-17,https://www.redkaraoke.com/data/mp3/es/11827/39baa04941c2c409d159eb1338b6db8c_1.mp3,mp3,woman,False,es,en,0,0,0,0,1,75,502135,https://www.redkaraoke.com/profile/myriam1919/recordings/502135,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,myriam1919,3020
Celine Dion,Spain,2010-12-16,https://www.redkaraoke.com/data/mp3/es/11827/0fc33c2bea92d8e5c4860d8df1e470b8_1.mp3,mp3,woman,False,es,en,1,0,0,0,2,75,925896,https://www.redkaraoke.com/profile/sereazvb/recordings/925896,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,sereazvb,2503
Celine Dion,USA,2015-12-07,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/046c952e7c2d17ef18a99ad35a0ee555_1.mp3,mp3,woman,False,en,en,0,16,2,0,101,22,522188,https://www.redkaraoke.com/profile/jennie567/recordings/522188,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic5360405_3.gif,2,jennie567,686
Celine Dion,Germany,2015-12-31,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/d44e87146d2b963f1548db325b18e481_1.mp4,vid,,False,en,en,0,0,0,0,1,10,540204,https://www.redkaraoke.com/profile/LisaAngelina2000/recordings/540204,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,LisaAngelina2000,662
Celine Dion,USA,2016-05-13,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/e922b728291a462b0950db2074d38ec2_1.mp3,mp3,woman,False,en,en,0,21,24,0,29,20,710653,https://www.redkaraoke.com/profile/chabellicastillo/recordings/710653,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7034434_1.gif,2,chabellicastillo,528
Celine Dion,Spain,2008-04-18,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/ce0172447ffd04085f3edfabd1379a8d_1.mp3,mp3,man,False,es,en,0,0,0,0,15,94,147363,https://www.redkaraoke.com/profile/charlymhc/recordings/147363,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic54121_1.gif,2,charlymhc,3475
Celine Dion,Spain,2008-09-05,https://www.redkaraoke.com/data/mp3/es/11827/770cffd11580f7c8d25885f8910b2ae6_1.mp3,mp3,woman,False,es,en,0,0,1,0,3,117,260424,https://www.redkaraoke.com/profile/suny90/recordings/260424,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,suny90,3335
Celine Dion,Spain,2009-01-05,https://www.redkaraoke.com/data/mp3/es/11827/7209dfd896f71195e4b2b69a0e4549e2_1.mp3,mp3,woman,False,es,en,0,0,0,0,4,86,357527,https://www.redkaraoke.com/profile/tu_morenica/recordings/357527,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,tu_morenica,3213
Celine Dion,Colombia,2017-07-19,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/82e60425b2055a289e32e324ae676581_1.mp3,mp3,man,False,es,en,0,3,4,0,5,6,2358443,https://www.redkaraoke.com/profile/Josefer79/recordings/2358443,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6827167_8.gif,2,Josefer79,96
Celine Dion,Indonesia,2016-06-07,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/6466f6ae03b24230379b1a6c2ae18f30_1.mp3,mp3,,False,en,en,0,4,3,0,4,5,745184,https://www.redkaraoke.com/profile/phitik/recordings/745184,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,phitik,503
Celine Dion,Rico,2017-05-09,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/52dba7d1d1f1dad6e77bfb5d8e960cb6_1.mp3,mp3,woman,False,es,en,1,8,0,0,21,19,2297562,https://www.redkaraoke.com/profile/Maribelserrano/recordings/2297562,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic5128875_6.gif,2,Maribelserrano,167
Celine Dion,Canada,2016-04-02,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/8785832cd4fcda9921c0c1dd3d7b856e_1.mp4,vid,,False,en,en,0,1,0,0,5,10,652582,https://www.redkaraoke.com/profile/stephanieestrela14/recordings/652582,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,stephanieestrela14,569
Celine Dion,Africa,2016-04-28,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/ac1d2bf415f13551434eb8e9b22008e9_1.mp3,mp3,man,False,en,en,0,1,0,0,4,2,689651,https://www.redkaraoke.com/profile/mauritzmaritz/recordings/689651,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7313031_1.gif,2,mauritzmaritz,543
Celine Dion,Spain,2016-07-17,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/45476cae3c63d3bd3ced939efb064ce2_1.mp3,mp3,,False,es,en,0,3,0,0,5,10,2053674,https://www.redkaraoke.com/profile/paoliz0904/recordings/2053674,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,paoliz0904,463
Celine Dion,Guatemala,2009-09-07,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/48d6771e9efc284ecb839b876cb01a14_1.mp3,mp3,woman,False,es,en,0,0,0,0,4,130,535571,https://www.redkaraoke.com/profile/LourdesXicara/recordings/535571,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic228511_4.gif,2,LourdesXicara,2968
Celine Dion,USA,2009-06-23,https://www.redkaraoke.com/data/vid/en/11827/ef5438ab1cdb4fd952d52b6375fd678e_1.mp4,vid,man,False,en,en,0,0,0,0,1,155,24700,https://www.redkaraoke.com/profile/ilya15v/recordings/24700,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/hombrepequeno.jpg,2,ilya15v,3044
Celine Dion,Kingdom,2012-08-07,https://www.redkaraoke.com/data/mp3/en/11827/328ca6a92d58bab27188f9fb74fe1c7d_1.mp3,mp3,woman,False,en,en,0,0,0,0,3,81,158585,https://www.redkaraoke.com/profile/Tonileo/recordings/158585,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,Tonileo,1903
Celine Dion,Malaysia,2016-04-14,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/d84e3d1dd23c4bfbb844f67893709924_1.mp3,mp3,,False,en,en,0,2,3,0,9,5,670027,https://www.redkaraoke.com/profile/Ivanong89/recordings/670027,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,Ivanong89,557
Celine Dion,USA,2016-04-15,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/624966dd164afa43bb08dcea9f688370_1.mp4,vid,,False,en,en,0,5,0,0,7,4,671035,https://www.redkaraoke.com/profile/wanjiruedwards/recordings/671035,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7022948_1.gif,2,wanjiruedwards,556
Celine Dion,USA,2016-01-08,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/6bf801b2cdcc16c329582ad710887f89_1.mp3,mp3,,False,en,en,0,0,0,0,2,10,546598,https://www.redkaraoke.com/profile/yvonne5/recordings/546598,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,yvonne5,654
Celine Dion,Indonesia,2016-06-19,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/0204fbafc7ff49634a8fc360a64c8224_1.mp3,mp3,,False,en,en,0,5,3,0,6,5,759754,https://www.redkaraoke.com/profile/putriyuniantika/recordings/759754,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7845107_1.gif,2,putriyuniantika,491
Celine Dion,Kuwait,2016-06-25,https://www.redkaraoke.com/data/mp3/en/11827/a7a7dc3a2a505eac4c1af0fbd162ff07_1.mp3,mp3,,False,en,en,0,3,2,0,7,14,767901,https://www.redkaraoke.com/profile/juvelynderama/recordings/767901,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7935265_1.gif,2,juvelynderama,485
Celine Dion,Spain,2009-02-04,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/58f30b75fc7af4920de7a70fa6e4dc0a_1.mp3,mp3,woman,False,es,en,0,1,4,0,14,94,380866,https://www.redkaraoke.com/profile/Lauriuch/recordings/380866,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,Lauriuch,3183
Celine Dion,Spain,2008-06-21,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/e9659eab8a401c45a4265fa7cea2fcea_1.mp3,mp3,man,False,es,en,0,0,0,0,29,59,201131,https://www.redkaraoke.com/profile/yop/recordings/201131,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/hombrepequeno.jpg,2,yop,3411
Celine Dion,Chile,2009-04-29,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/58dbdab5f1ff6294d37b1e04afe29f62_1.mp3,mp3,woman,False,es,en,0,1,0,0,11,154,447983,https://www.redkaraoke.com/profile/dArLyN/recordings/447983,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic12347_1.gif,2,dArLyN,3099
Celine Dion,Mexico,2016-09-29,https://www.redkaraoke.com/data/vid/es/11827/06968c880dbaefc99703d2ebd1be42b6_1.mp4,vid,,False,es,en,0,0,0,0,5,9,2117681,https://www.redkaraoke.com/profile/mariamora30/recordings/2117681,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,mariamora30,389
Celine Dion,Kingdom,2016-01-29,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/2d768020c29dd6cd466b078bfb3e9059_1.mp4,vid,woman,False,en,en,0,12,0,0,24,20,567334,https://www.redkaraoke.com/profile/rosebudtk/recordings/567334,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6245364_2.gif,2,rosebudtk,633
Celine Dion,Indonesia,2016-03-10,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/2d43bf18cfe3763f7a0fc55f06f24e64_1.mp4,vid,,False,en,en,0,12,2,0,9,10,621000,https://www.redkaraoke.com/profile/IzkiYunan/recordings/621000,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6746076_1.gif,2,IzkiYunan,592
Celine Dion,USA,2009-02-03,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/6bda17456bff7a1f3b1ae1151febba21_1.mp3,mp3,woman,False,en,en,0,1,0,0,1,118,12741,https://www.redkaraoke.com/profile/Filipina05/recordings/12741,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,Filipina05,3184
Celine Dion,Turkey,2009-02-03,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/6f30c9b8dd591f894036802d7237c06e_1.mp3,mp3,woman,False,en,en,0,0,0,0,1,144,12743,https://www.redkaraoke.com/profile/dygdyg/recordings/12743,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,dygdyg,3184
Celine Dion,Spain,2017-03-28,https://www.redkaraoke.com/data/vid/es/11827/22dee5f012d16db126b9d1837fe19dac_1.mp4,vid,woman,False,es,en,0,5,4,0,4,9,2264384,https://www.redkaraoke.com/profile/beasanchez_1/recordings/2264384,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic8409052_2.gif,2,beasanchez_1,209
Celine Dion,Spain,2008-04-15,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/ff9845fda01c03dd9528396d252eed5c_1.mp3,mp3,woman,False,es,en,0,1,0,0,35,138,145198,https://www.redkaraoke.com/profile/Aquetzalli/recordings/145198,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic63698_4.gif,2,Aquetzalli,3478
Celine Dion,Bahrain,2016-06-02,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/a3d77363ffaef82a292558954948dc1f_1.mp3,mp3,man,False,en,en,0,5,4,0,12,20,738481,https://www.redkaraoke.com/profile/modernassassin1/recordings/738481,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7531197_3.gif,2,modernassassin1,508
Celine Dion,Spain,2008-02-16,https://www.redkaraoke.com/data/mp3/es/11827/2b03ba59521e5b76895e67b649d9cf63_1.mp3,mp3,woman,False,es,en,0,1,3,0,26,223,100696,https://www.redkaraoke.com/profile/Ayara29/recordings/100696,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic32023_4.gif,2,Ayara29,3537
Celine Dion,Panama,2009-06-14,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/c4ff7c4320d0e1bd6678f16f498d1d79_1.mp3,mp3,woman,False,es,en,0,0,0,0,3,80,480608,https://www.redkaraoke.com/profile/terecanta/recordings/480608,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/mujerpequena.jpg,2,terecanta,3053
Celine Dion,Spain,2009-07-31,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/bdb713e355f251aee6ab7b3820606471_1.mp3,mp3,woman,False,es,en,0,0,0,0,18,168,511041,https://www.redkaraoke.com/profile/RoCk-SqUa/recordings/511041,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic83100_3.gif,2,RoCk-SqUa,3006
Celine Dion,Spain,2008-05-27,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/32a27167c153f3af170dcbcb54ab718c_1.mp3,mp3,man,False,es,en,0,1,0,0,1,42,180378,https://www.redkaraoke.com/profile/kakaho/recordings/180378,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/hombrepequeno.jpg,2,kakaho,3436
Celine Dion,USA,2015-08-15,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/38917284128d238318ca0a962035bd9a_1.mp4,vid,man,False,en,en,0,893,988,0,8136,25,467562,https://www.redkaraoke.com/profile/redkaraokewally/recordings/467562,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic467892_418.gif,9,redkaraokewally,800
Celine Dion,Germany,2015-11-18,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/18948ff090307733c5ec6524aa6fd514_1.mp4,vid,,False,en,en,0,0,0,0,4,4,511094,https://www.redkaraoke.com/profile/snowbel/recordings/511094,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,snowbel,705
Celine Dion,India,2016-03-13,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/c269a3b772ef1ebe71a96da35c18f1be_1.mp4,vid,,False,en,en,0,4,0,0,4,31,625244,https://www.redkaraoke.com/profile/geetagupta91/recordings/625244,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,geetagupta91,589
Celine Dion,Sweden,2014-05-09,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/c871dc164670a3cdd12e93a581059130_1.mp3,mp3,man,False,en,en,0,903,198,0,836,25,316003,https://www.redkaraoke.com/profile/irina32/recordings/316003,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic2648790_13.gif,2,irina32,1263
Celine Dion,Kingdom,2016-06-18,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/0e07bfe3edba236c2ed1b2adf8b2889b_1.mp3,mp3,man,False,en,en,1,38,1,0,1310,17,759478,https://www.redkaraoke.com/profile/allmondus/recordings/759478,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic4035030_3.gif,2,allmondus,492
Celine Dion,Spain,2008-03-17,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/585f3c1e6a213f40ce130f9b326a8624_1.mp3,mp3,woman,False,es,en,0,1,2,0,29,122,122134,https://www.redkaraoke.com/profile/Irenika21/recordings/122134,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic67820_3.gif,2,Irenika21,3507
Celine Dion,USA,2015-07-26,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/a989abaee9196aec66b21f18a2fb1444_1.mp3,mp3,woman,False,en,en,0,11,3,0,77,60,462321,https://www.redkaraoke.com/profile/Xo_BrandyWine_oX/recordings/462321,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic5069772_1.gif,2,Xo_BrandyWine_oX,820
Celine Dion,Kuwait,2016-04-18,https://www.redkaraoke.com/data/vid/en/11827/497d970acc959bc79d28ff866e08dd3f_1.mp4,vid,,False,en,en,0,1,1,0,3,3,675634,https://www.redkaraoke.com/profile/jockiebtoting/recordings/675634,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7191181_1.gif,2,jockiebtoting,553
Celine Dion,Spain,2017-07-17,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/2c347a63e7f67f0367af497c9cd42acc_1.mp3,mp3,man,False,es,en,0,3,0,0,15,10,2356548,https://www.redkaraoke.com/profile/koalamegastar/recordings/2356548,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic11245290_1.gif,2,koalamegastar,98
Celine Dion,Spain,2014-05-15,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/cdd6654dc80da3180de54b25f7407800_1.mp3,mp3,man,False,es,en,0,88,97,0,203,51,1643589,https://www.redkaraoke.com/profile/Ybridex/recordings/1643589,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic521626_2.gif,9,Ybridex,1257
